id,score
1735,0.9865535
1736,0.0005171842
1737,0.018504748
1738,3.4683864e-05
1739,0.00052610214
1740,0.49031734
1741,0.053180944
1742,0.0014875138
1743,0.0027960406
1744,0.007209047
1745,0.0060605085
1746,0.9978362
1747,0.0027557858
1748,0.017608736
1749,0.9827004
1750,0.7604546
1751,0.99868363
1752,0.002081449
1753,0.019690221
1754,0.9956728
1755,0.0041530915
1756,0.0006489732
1757,0.0020901235
1758,0.0034754255
1759,0.9998909
1760,0.0023022855
1761,0.0040957183
1762,0.9548041
1763,0.015252195
1764,0.019280631
1765,0.0023049288
1766,0.99573046
1767,0.0015786723
1768,0.0030275225
1769,0.00879633
1770,0.9999163
1771,0.0010708175
1772,0.0040436178
1773,0.0034873676
1774,0.0032455672
1775,0.0011289116
1776,0.9607061
1777,0.011918756
1778,0.9453382
1779,0.0633636
1780,0.99114484
1781,0.12967022
1782,0.0019682401
1783,0.0010073738
1784,0.004165552
1785,0.008756838
1786,0.9856859
1787,0.0046444642
1788,0.00016140091
1789,0.70318794
1790,0.0036210523
1791,0.883484
1792,0.009269384
1793,0.0059224926
1794,0.008269158
1795,0.101955704
1796,0.011021593
1797,0.028313525
1798,0.9999695
1799,0.00042107803
1800,0.00067007233
1801,0.028770724
1802,0.00013795095
1803,0.9684474
1804,0.040626645
1805,0.95851886
1806,0.000973875
1807,0.08878911
1808,0.99342525
1809,0.011396271
1810,0.0082075
1811,0.9997185
1812,0.8736032
1813,0.0018676646
1814,0.0050395746
1815,0.9999995
1816,0.1421141
1817,0.0024450368
1818,0.9800908
1819,0.0041673603
1820,0.99336046
1821,0.0004976483
1822,0.013540521
1823,0.0087854145
1824,0.0022115128
1825,0.99172837
1826,0.0028108147
1827,0.9907074
1828,0.00024072781
1829,0.9812608
1830,0.020267019
1831,0.008601976
1832,0.0042502442
1833,0.9825133
1834,0.97567695
1835,0.9914334
1836,0.016046846
1837,0.88540226
1838,0.00035347193
1839,0.5804782
1840,0.93979937
1841,0.036419496
1842,0.015425545
1843,0.002743127
1844,0.010236039
1845,0.9970247
1846,0.90952253
1847,0.002235863
1848,0.0024560462
1849,0.73471206
1850,0.0077006007
1851,0.9956838
1852,0.069048196
1853,0.0037433323
1854,0.011056857
1855,0.012308418
1856,0.0049003973
1857,0.99926835
1858,0.9995808
1859,0.001229225
1860,0.07554227
1861,0.906893
1862,0.13278902
1863,0.7696069
1864,0.054345686
1865,0.9995714
1866,0.0046917074
1867,0.045815833
1868,0.2623474
1869,0.86044914
1870,0.0049268804
1871,0.016082626
1872,0.9983078
1873,0.0076736407
1874,0.021849165
1875,0.41507193
1876,0.009031963
1877,0.15561473
1878,0.003117288
1879,0.97331154
1880,0.0009332453
1881,0.0015469526
1882,0.99980015
1883,0.0011567881
1884,0.002054203
1885,0.00068390503
1886,0.9980427
1887,0.9617474
1888,0.9814171
1889,0.0910922
1890,0.7495561
1891,0.23834004
1892,2.1568887e-06
1893,0.0013505336
1894,0.99367976
1895,0.0014389053
1896,0.026394261
1897,0.009786537
1898,0.7998973
1899,0.8804671
1900,0.047481947
1901,0.9974261
1902,0.0022890512
1903,0.94242525
1904,0.0029820122
1905,0.00013589983
1906,0.99762744
1907,0.0049753394
1908,0.9993979
1909,0.058808003
1910,0.4503761
1911,0.12441155
1912,0.98577404
1913,0.018357182
1914,0.0035168582
1915,0.003559729
1916,0.8759126
1917,0.0018239635
1918,0.8062145
1919,0.00043272285
1920,0.47350216
1921,0.0011092367
1922,0.0026076946
1923,0.32590032
1924,0.0014683477
1925,0.9421583
1926,0.00913938
1927,0.01289078
1928,0.0006344984
1929,0.043194573
1930,0.99660814
1931,0.13177067
1932,0.9276649
1933,0.048524633
1934,0.018872768
1935,0.0021145097
1936,0.9334027
1937,0.016912082
1938,0.006564821
1939,0.0049626925
1940,0.0017991037
1941,0.001693376
1942,0.0035482869
1943,0.5551655
1944,0.9995413
1945,0.9984397
1946,0.0032867172
1947,0.00094263937
1948,0.45884675
1949,0.04361794
1950,0.99836713
1951,0.009710412
1952,0.0038801911
1953,0.9990621
1954,0.007543399
1955,0.9477689
1956,0.0043111313
1957,0.021820363
1958,0.6901997
1959,0.00067379355
1960,0.00049887627
1961,0.0038150684
1962,0.99903464
1963,0.0213844
1964,0.0039134477
1965,0.9986689
1966,0.0062032347
1967,0.0055111917
1968,0.0016666387
1969,0.0025174408
1970,0.035619486
1971,0.0012384705
1972,0.00530281
1973,0.0069189225
1974,0.9992454
1975,0.91457516
1976,0.99997175
1977,0.00573391
1978,0.5809589
1979,0.016338773
1980,0.020717606
1981,0.9998301
1982,0.033183925
1983,0.99925524
1984,0.0026443012
1985,0.0048165093
1986,0.01820525
1987,0.0022596312
1988,0.99545896
1989,0.0077555836
1990,0.005717893
1991,0.0036131865
1992,0.21182585
1993,0.0023735182
1994,0.046883542
1995,0.12632893
1996,0.99928564
1997,0.015731424
1998,0.9999492
1999,0.06188208
2000,0.00078142533
2001,0.24263023
2002,0.008640203
2003,0.0037433323
2004,0.0077505703
2005,0.0026461214
2006,0.0062231617
2007,0.0018150018
2008,0.9811545
2009,0.03091906
2010,0.99425995
2011,0.0049563698
2012,0.01270038
2013,0.00190385
2014,0.0046758116
2015,0.0022274717
2016,0.841846
2017,0.1981739
2018,0.005762675
2019,0.038371325
2020,0.5435367
2021,0.0030701624
2022,0.0018627475
2023,0.016879348
2024,0.9993954
2025,0.99574405
2026,0.0022726497
2027,0.00476471
2028,0.99827147
2029,0.98596996
2030,0.9991412
2031,0.02290414
2032,0.014716268
2033,0.0029530074
2034,0.99911684
2035,0.012953141
2036,0.00081159367
2037,0.98725545
2038,0.9872935
2039,0.00075951923
2040,0.01773473
2041,0.010464883
2042,0.0019779925
2043,0.004071893
2044,0.0020369154
2045,0.008380438
2046,0.008151309
2047,0.0028950775
2048,0.0025662757
2049,0.98795086
2050,0.21352482
2051,0.8376246
2052,0.01445387
2053,0.087786876
2054,0.0014809452
2055,0.9997924
2056,0.0025522439
2057,0.0011310596
